winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
GE,0.0,77.0,3.0,24.0,24.0,33.0,1.0,7.0,0.125,0.7272727272727273,0.17647058823529413,0.8235294117647058,0.46153846153846156,0.8235294117647058
None,0.0,89.0,8.0,20.0,38.0,33.0,2.0,5.0,0.21052631578947367,0.6060606060606061,0.3,0.7,0.8636363636363636,0.7
None,0.0,81.0,13.0,16.0,31.0,31.0,4.0,4.0,0.41935483870967744,0.5161290322580645,0.3333333333333333,0.6666666666666666,0.7586206896551724,0.6666666666666666
None,0.0,96.0,7.0,16.0,36.0,36.0,2.0,4.0,0.19444444444444445,0.4444444444444444,0.3125,0.6875,0.8181818181818182,0.6875
None,0.0,91.0,4.0,21.0,26.0,35.0,1.0,6.0,0.15384615384615385,0.6,0.125,0.875,0.5348837209302325,0.875
None,0.0,74.0,10.0,20.0,24.0,26.0,3.0,6.0,0.4166666666666667,0.7692307692307693,0.4,0.6,0.42857142857142855,0.6
GE,0.0,69.0,2.0,24.0,20.0,30.0,0.0,7.0,0.1,0.8,0.0625,0.9375,0.7,0.9375
None,0.0,77.0,14.0,20.0,15.0,23.0,4.0,6.0,0.9333333333333333,0.8695652173913043,0.3157894736842105,0.6842105263157895,0.34375,0.6842105263157895
None,0.0,109.0,6.0,9.0,49.0,35.0,2.0,2.0,0.12244897959183673,0.2571428571428571,0.45454545454545453,0.5454545454545454,0.825,0.5454545454545454
US,0.0,67.0,19.0,18.0,24.0,20.0,6.0,5.0,0.7916666666666666,0.9,0.5238095238095238,0.47619047619047616,0.5555555555555556,0.47619047619047616
GE,0.0,75.0,7.0,22.0,27.0,28.0,2.0,6.0,0.25925925925925924,0.7857142857142857,0.23529411764705882,0.7647058823529411,0.7317073170731707,0.7647058823529411
GE,0.0,92.0,9.0,24.0,33.0,35.0,2.0,7.0,0.2727272727272727,0.6857142857142857,0.3181818181818182,0.6818181818181818,0.6363636363636364,0.6818181818181818
None,0.0,83.0,9.0,15.0,39.0,32.0,2.0,4.0,0.23076923076923078,0.46875,0.47058823529411764,0.5294117647058824,0.9545454545454546,0.5294117647058824
None,0.0,105.0,8.0,19.0,40.0,40.0,3.0,4.0,0.2,0.475,0.26666666666666666,0.7333333333333333,0.8035714285714286,0.7333333333333333
